Occurrence ID,Scientific name,Common name,Date,Date day,Date month,Date year,OSGR,Latitude,Longitude,Coordinate uncertainty (m),Individual count,Life stage,Country,OSG 10m,OSG 100m,OSG 1km,OSG 10km,OSG 100km
5190,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1407397471,56.97968,-6.70785,70.1,3.0,Adult,Scotland,NM14079747,NM140974,NM1497,NM19,NM
5185,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1255397450,56.97855,-6.73275,70.1,2.0,Adult,Scotland,NM12559745,NM125974,NM1297,NM19,NM
5197,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM2021499198,56.9989,-6.609067,70.1,1.0,Adult,Scotland,NM20219919,NM202991,NM2099,NM29,NM
5194,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1648697758,56.98373,-6.668601,70.1,2.0,Adult,Scotland,NM16489775,NM164977,NM1697,NM19,NM
5180,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM0899798114,56.98227,-6.791816,70.1,1.0,Adult,Scotland,NM08999811,NM089981,NM0898,NM09,NM
5191,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1550097516,56.98096,-6.6845,70.1,2.0,Adult,Scotland,NM15509751,NM155975,NM1597,NM19,NM
5155,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1549381286,56.83564,-6.666417,70.1,1.0,Adult,Scotland,NM15498128,NM154812,NM1581,NM18,NM
5179,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM0825798055,56.98127,-6.803883,70.1,1.0,Adult,Scotland,NM08259805,NM082980,NM0898,NM09,NM
5193,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1579997593,56.98183,-6.679683,70.1,3.0,Adult,Scotland,NM15799759,NM157975,NM1597,NM19,NM
5187,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1323197476,56.9792,-6.721666,70.1,1.0,Adult,Scotland,NM13239747,NM132974,NM1397,NM19,NM
5192,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1566297571,56.98155,-6.6819,70.1,3.0,Adult,Scotland,NM15669757,NM156975,NM1597,NM19,NM
5153,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM2358155621,56.61067,-6.50665,70.1,1.0,Adult,Scotland,NM23585562,NM235556,NM2355,NM25,NM
5189,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1370197491,56.97963,-6.713967,70.1,3.0,Adult,Scotland,NM13709749,NM137974,NM1397,NM19,NM
5184,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1197097426,56.97797,-6.742283,70.1,1.0,Adult,Scotland,NM11979742,NM119974,NM1197,NM19,NM
5195,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1774598311,56.98945,-6.648583,70.1,1.0,Adult,Scotland,NM17749831,NM177983,NM1798,NM19,NM
5160,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1363387955,56.89421,-6.7043,70.1,2.0,Adult,Scotland,NM13638795,NM136879,NM1387,NM18,NM
5156,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1562582059,56.84264,-6.665116,70.1,1.0,Adult,Scotland,NM15628205,NM156820,NM1582,NM18,NM
5186,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1305897463,56.97898,-6.724483,70.1,1.0,Adult,Scotland,NM13059746,NM130974,NM1397,NM19,NM
5182,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1088097580,56.97867,-6.760333,70.1,1.0,Adult,Scotland,NM10889758,NM108975,NM1097,NM19,NM
5188,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1333397497,56.97945,-6.720016,70.1,5.0,Adult,Scotland,NM13339749,NM133974,NM1397,NM19,NM
5158,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1573683758,56.85792,-6.6652,70.1,1.0,Adult,Scotland,NM15738375,NM157837,NM1583,NM18,NM
5208,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2632812019,57.11737,-6.5227,70.1,3.0,Adult,Scotland,NG26321201,NG263120,NG2612,NG21,NG
5212,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2293212720,57.12162,-6.579383,70.1,1.0,Adult,Scotland,NG22931272,NG229127,NG2212,NG21,NG
5211,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2295712716,57.1216,-6.578966,70.1,1.0,Adult,Scotland,NG22951271,NG229127,NG2212,NG21,NG
5213,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2265612782,57.12201,-6.584,70.1,2.0,Adult,Scotland,NG22651278,NG226127,NG2212,NG21,NG
5209,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2583212129,57.11806,-6.530983,70.1,12.0,Adult,Scotland,NG25831212,NG258121,NG2512,NG21,NG
5216,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2081913177,57.12443,-6.614667,70.1,4.0,Adult,Scotland,NG20811317,NG208131,NG2013,NG21,NG
5215,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2209312886,57.1226,-6.593384,70.1,8.0,Adult,Scotland,NG22091288,NG220128,NG2212,NG21,NG
5205,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2793810246,57.10245,-6.494267,70.1,2.0,Adult,Scotland,NG27931024,NG279102,NG2710,NG21,NG
5214,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2230612850,57.1224,-6.589834,70.1,2.0,Adult,Scotland,NG22301285,NG223128,NG2212,NG21,NG
5206,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2783310590,57.10547,-6.496384,70.1,1.0,Adult,Scotland,NG27831059,NG278105,NG2710,NG21,NG
5210,Cetorhinus maximus,Basking Shark,2010-08-31,31,8,2010,NG2364412534,57.12038,-6.56745,70.1,1.0,Adult,Scotland,NG23641253,NG236125,NG2312,NG21,NG
5223,Cetorhinus maximus,Basking Shark,2010-09-01,1,9,2010,NG2593031940,57.29552,-6.5512,70.1,1.0,Adult,Scotland,NG25933194,NG259319,NG2531,NG23,NG
5375,Cetorhinus maximus,Basking Shark,2011-04-29,29,4,2011,NF6513674057,57.63158,-7.613017,70.1,1.0,Adult,Scotland,NF65137405,NF651740,NF6574,NF67,NF
5617,Cetorhinus maximus,Basking Shark,2011-06-28,28,6,2011,NM1187249902,56.55242,-6.690416,70.1,1.0,Adult,Scotland,NM11874990,NM118499,NM1149,NM14,NM
5622,Cetorhinus maximus,Basking Shark,2011-06-29,29,6,2011,NL9393935791,56.41479,-6.964467,70.1,1.0,Adult,Scotland,NL93933579,NL939357,NL9335,NL93,NL
5624,Cetorhinus maximus,Basking Shark,2011-06-29,29,6,2011,NL8184443092,56.47213,-7.168601,70.1,1.0,Juvenile,Scotland,NL81844309,NL818430,NL8143,NL84,NL
5623,Cetorhinus maximus,Basking Shark,2011-06-29,29,6,2011,NL9380235893,56.41562,-6.9668,70.1,2.0,Juvenile,Scotland,NL93803589,NL938358,NL9335,NL93,NL
5621,Cetorhinus maximus,Basking Shark,2011-06-29,29,6,2011,NM0191939215,56.45055,-6.8395,70.1,1.0,Juvenile,Scotland,NM01913921,NM019392,NM0139,NM03,NM
5631,Cetorhinus maximus,Basking Shark,2011-06-30,30,6,2011,NL6913491146,56.89317,-7.435733,70.1,1.0,Juvenile,Scotland,NL69139114,NL691911,NL6991,NL69,NL
5630,Cetorhinus maximus,Basking Shark,2011-06-30,30,6,2011,NL6911891191,56.89356,-7.436067,70.1,2.0,Adult,Scotland,NL69119119,NL691911,NL6991,NL69,NL
5692,Cetorhinus maximus,Basking Shark,2011-07-03,3,7,2011,NL6363593160,56.90722,-7.52825,70.1,1.0,Adult,Scotland,NL63639316,NL636931,NL6393,NL69,NL
5687,Cetorhinus maximus,Basking Shark,2011-07-03,3,7,2011,NF8375310134,57.07323,-7.220567,70.1,1.0,Adult,Scotland,NF83751013,NF837101,NF8310,NF81,NF
5688,Cetorhinus maximus,Basking Shark,2011-07-03,3,7,2011,NF8280909136,57.06365,-7.234817,70.1,1.0,Adult,Scotland,NF82800913,NF828091,NF8209,NF80,NF
5921,Cetorhinus maximus,Basking Shark,2011-08-15,15,8,2011,NM2857565984,56.70641,-6.43645,70.1,1.0,Adult,Scotland,NM28576598,NM285659,NM2865,NM26,NM
5922,Cetorhinus maximus,Basking Shark,2011-08-15,15,8,2011,NM2955865048,56.6986,-6.41945,70.1,1.0,Adult,Scotland,NM29556504,NM295650,NM2965,NM26,NM
5926,Cetorhinus maximus,Basking Shark,2011-08-15,15,8,2011,NM2786779695,56.8288,-6.46255,70.1,1.0,Adult,Scotland,NM27867969,NM278796,NM2779,NM27,NM
5920,Cetorhinus maximus,Basking Shark,2011-08-15,15,8,2011,NM3011264218,56.69148,-6.409566,70.1,1.0,Adult,Scotland,NM30116421,NM301642,NM3064,NM36,NM
5955,Cetorhinus maximus,Basking Shark,2011-08-26,26,8,2011,NM0783545263,56.5084,-6.750634,70.1,1.0,Adult,Scotland,NM07834526,NM078452,NM0745,NM04,NM
5956,Cetorhinus maximus,Basking Shark,2011-08-26,26,8,2011,NM1029148888,56.54237,-6.7149,70.1,4.0,Adult,Scotland,NM10294888,NM102488,NM1048,NM14,NM
5988,Cetorhinus maximus,Basking Shark,2011-09-04,4,9,2011,NM3263743456,56.50695,-6.347,70.1,1.0,Adult,Scotland,NM32634345,NM326434,NM3243,NM34,NM
5989,Cetorhinus maximus,Basking Shark,2011-09-04,4,9,2011,NM3285837734,56.45582,-6.337567,70.1,1.0,Adult,Scotland,NM32853773,NM328377,NM3237,NM33,NM
5991,Cetorhinus maximus,Basking Shark,2011-09-05,5,9,2011,NM2979727297,56.36058,-6.376317,70.1,1.0,Adult,Scotland,NM29792729,NM297272,NM2927,NM22,NM
5992,Cetorhinus maximus,Basking Shark,2011-09-05,5,9,2011,NM2733927529,56.36125,-6.416217,70.1,10.0,Adult,Scotland,NM27332752,NM273275,NM2727,NM22,NM
5993,Cetorhinus maximus,Basking Shark,2011-09-05,5,9,2011,NM2663127971,56.3648,-6.4281,70.1,2.0,Adult,Scotland,NM26632797,NM266279,NM2627,NM22,NM
5990,Cetorhinus maximus,Basking Shark,2011-09-05,5,9,2011,NM3114626974,56.35846,-6.354217,70.1,14.0,Adult,Scotland,NM31142697,NM311269,NM3126,NM32,NM
5995,Cetorhinus maximus,Basking Shark,2011-09-05,5,9,2011,NM2759517213,56.26899,-6.401433,70.1,1.0,Adult,Scotland,NM27591721,NM275172,NM2717,NM21,NM
6106,Cetorhinus maximus,Basking Shark,2012-05-28,28,5,2012,NM1019149654,56.54917,-6.717384,70.1,20.0,Adult,Scotland,NM10194965,NM101496,NM1049,NM14,NM
6104,Cetorhinus maximus,Basking Shark,2012-05-28,28,5,2012,NM1699847550,56.53447,-6.604733,70.1,2.0,Adult,Scotland,NM16994755,NM169475,NM1647,NM14,NM
6116,Cetorhinus maximus,Basking Shark,2012-05-29,29,5,2012,NL9353298284,56.9738,-7.0455,70.1,1.0,Adult,Scotland,NL93539828,NL935982,NL9398,NL99,NL
6108,Cetorhinus maximus,Basking Shark,2012-05-29,29,5,2012,NM0651870390,56.73252,-6.800483,70.1,1.0,Adult,Scotland,NM06517039,NM065703,NM0670,NM07,NM
6114,Cetorhinus maximus,Basking Shark,2012-05-29,29,5,2012,NL9336397704,56.9685,-7.047567,70.1,3.0,Adult,Scotland,NL93369770,NL933977,NL9397,NL99,NL
6107,Cetorhinus maximus,Basking Shark,2012-05-29,29,5,2012,NM1218058596,56.63045,-6.695084,70.1,8.0,Adult,Scotland,NM12185859,NM121585,NM1258,NM15,NM
6151,Cetorhinus maximus,Basking Shark,2012-05-31,31,5,2012,NG0489143932,57.38975,-6.913383,70.1,1.0,Adult,Scotland,NG04894393,NG048439,NG0443,NG04,NG
6154,Cetorhinus maximus,Basking Shark,2012-06-01,1,6,2012,NL7275195708,56.93653,-7.382516,70.1,1.0,Adult,Scotland,NL72759570,NL727957,NL7295,NL79,NL
6155,Cetorhinus maximus,Basking Shark,2012-06-01,1,6,2012,NL6931595890,56.93572,-7.438967,70.1,1.0,Adult,Scotland,NL69319589,NL693958,NL6995,NL69,NL
6181,Cetorhinus maximus,Basking Shark,2012-06-17,17,6,2012,NB4108005890,57.9667,-6.379717,70.1,1.0,Adult,Scotland,NB41080589,NB410058,NB4105,NB40,NB
6204,Cetorhinus maximus,Basking Shark,2012-06-23,23,6,2012,NA7247246265,58.28249,-7.590617,70.1,1.0,Adult,Scotland,NA72474626,NA724462,NA7246,NA74,
6224,Cetorhinus maximus,Basking Shark,2012-08-03,3,8,2012,NM4569460499,56.6669,-6.152167,70.1,5.0,Adult,Scotland,NM45696049,NM456604,NM4560,NM46,NM
6247,Cetorhinus maximus,Basking Shark,2012-08-08,8,8,2012,NL5670678347,56.76972,-7.621533,70.1,1.0,Adult,Scotland,NL56707834,NL567783,NL5678,NL57,NL
6306,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL8218223503,56.29708,-7.139417,70.1,6.0,Adult,Scotland,NL82182350,NL821235,NL8223,NL82,NL
6297,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7335321361,56.27193,-7.278817,70.1,1.0,Adult,Scotland,NL73352136,NL733213,NL7321,NL72,NL
6303,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7851221827,56.27961,-7.196434,70.1,1.0,Adult,Scotland,NL78512182,NL785218,NL7821,NL72,NL
6302,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7585621326,56.27333,-7.238533,70.1,1.0,Adult,Scotland,NL75852132,NL758213,NL7521,NL72,NL
6308,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL8419625547,56.31672,-7.10945,70.1,10.0,Adult,Scotland,NL84192554,NL841255,NL8425,NL82,NL
6293,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL5396713791,56.19052,-7.5805,70.1,1.0,Juvenile,Scotland,NL53961379,NL539137,NL5313,NL51,NL
6299,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7429621346,56.27244,-7.263633,70.1,1.0,Adult,Scotland,NL74292134,NL742213,NL7421,NL72,NL
6309,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL8763527709,56.33834,-7.056633,70.1,9.0,Adult,Scotland,NL87632770,NL876277,NL8727,NL82,NL
6300,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7466921416,56.27332,-7.257733,70.1,1.0,Adult,Scotland,NL74662141,NL746214,NL7421,NL72,NL
6294,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL6392820027,56.25342,-7.428634,70.1,1.0,Adult,Scotland,NL63922002,NL639200,NL6320,NL62,NL
6301,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7484621388,56.27319,-7.25485,70.1,1.0,Adult,Scotland,NL74842138,NL748213,NL7421,NL72,NL
6296,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7239020857,56.26675,-7.293683,70.1,1.0,Juvenile,Scotland,NL72392085,NL723208,NL7220,NL72,NL
6304,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL7913522043,56.28197,-7.186667,70.1,1.0,Juvenile,Scotland,NL79132204,NL791220,NL7922,NL72,NL
6265,Cetorhinus maximus,Basking Shark,2012-08-09,9,8,2012,NL4431541269,56.42904,-7.7723,70.1,1.0,Adult,Scotland,NL44314126,NL443412,NL4441,NL44,NL
6328,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1275744596,56.50545,-6.670199,70.1,1.0,Adult,Scotland,NM12754459,NM127445,NM1244,NM14,NM
6324,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1171446740,56.52401,-6.689466,70.1,3.0,Adult,Scotland,NM11714674,NM117467,NM1146,NM14,NM
6312,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NL9755736740,56.42562,-6.90715,70.1,5.0,Adult,Scotland,NL97553674,NL975367,NL9736,NL93,NL
6325,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1204346171,56.51912,-6.6835,70.1,2.0,Adult,Scotland,NM12044617,NM120461,NM1246,NM14,NM
6326,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1258344980,56.50878,-6.673433,70.1,4.0,Adult,Scotland,NM12584498,NM125449,NM1244,NM14,NM
6314,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NL8852439824,56.44735,-7.0567,70.1,8.0,Adult,Scotland,NL88523982,NL885398,NL8839,NL83,NL
6331,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM2009227127,56.35342,-6.532717,70.1,1.0,Adult,Scotland,NM20092712,NM200271,NM2027,NM22,NM
6327,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1264944834,56.50752,-6.672217,70.1,1.0,Adult,Scotland,NM12644483,NM126448,NM1244,NM14,NM
6321,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM0685051754,56.5659,-6.773901,70.1,7.0,Adult,Scotland,NM06855175,NM068517,NM0651,NM05,NM
6315,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NL8780840715,56.45485,-7.069333,70.1,7.0,Adult,Scotland,NL87804071,NL878407,NL8740,NL84,NL
6322,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1083849007,56.54377,-6.706167,70.1,4.0,Adult,Scotland,NM10834900,NM108490,NM1049,NM14,NM
6310,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM0273440057,56.4586,-6.827284,70.1,5.0,Adult,Scotland,NM02734005,NM027400,NM0240,NM04,NM
6313,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NL9234136731,56.42217,-6.991383,70.1,1.0,Adult,Scotland,NL92343673,NL923367,NL9236,NL93,NL
6329,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1285944351,56.50332,-6.668283,70.1,1.0,Adult,Scotland,NM12854435,NM128443,NM1244,NM14,NM
6323,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM1134647585,56.53135,-6.696366,70.1,2.0,Adult,Scotland,NM11344758,NM113475,NM1147,NM14,NM
6317,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NL9469850460,56.54658,-6.969384,70.1,8.0,Adult,Scotland,NL94695046,NL946504,NL9450,NL95,NL
6332,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM2127424721,56.33257,-6.5111,70.1,1.0,Adult,Scotland,NM21272472,NM212247,NM2124,NM22,NM
6319,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NL9793451030,56.55377,-6.917617,70.1,1.0,Adult,Scotland,NL97935103,NL979510,NL9751,NL95,NL
6320,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM0141251120,56.5568,-6.861351,70.1,1.0,Adult,Scotland,NM01415112,NM014511,NM0151,NM05,NM
6316,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NL9098549912,56.53925,-7.0289,70.1,8.0,Adult,Scotland,NL90984991,NL909499,NL9049,NL94,NL
6311,Cetorhinus maximus,Basking Shark,2012-08-10,10,8,2012,NM0168538458,56.44362,-6.842416,70.1,1.0,Adult,Scotland,NM01683845,NM016384,NM0138,NM03,NM
6343,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM2563839878,56.47088,-6.456616,70.1,6.0,Adult,Scotland,NM25633987,NM256398,NM2539,NM23,NM
6337,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM3084835396,56.43373,-6.367667,70.1,2.0,Adult,Scotland,NM30843539,NM308353,NM3035,NM33,NM
6344,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM2298239164,56.46293,-6.498833,70.1,2.0,Adult,Scotland,NM22983916,NM229391,NM2239,NM23,NM
6338,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM3083935790,56.43726,-6.368217,70.1,2.0,Adult,Scotland,NM30833579,NM308357,NM3035,NM33,NM
6345,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM2291837649,56.44932,-6.49825,70.1,3.0,Adult,Scotland,NM22913764,NM229376,NM2237,NM23,NM
6334,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM2794617925,56.27557,-6.396517,70.1,1.0,Adult,Scotland,NM27941792,NM279179,NM2717,NM21,NM
6339,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM3082536611,56.4446,-6.3693,70.1,1.0,Adult,Scotland,NM30823661,NM308366,NM3036,NM33,NM
6335,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM3087934444,56.42522,-6.3662,70.1,1.0,Adult,Scotland,NM30873444,NM308344,NM3034,NM33,NM
6336,Cetorhinus maximus,Basking Shark,2012-08-11,11,8,2012,NM3089735038,56.43055,-6.366517,70.1,1.0,Adult,Scotland,NM30893503,NM308350,NM3035,NM33,NM
6347,Cetorhinus maximus,Basking Shark,2012-08-12,12,8,2012,NM4433559291,56.65533,-6.173083,70.1,1.0,Adult,Scotland,NM44335929,NM443592,NM4459,NM45,NM
6346,Cetorhinus maximus,Basking Shark,2012-08-12,12,8,2012,NM3283746484,56.53419,-6.346883,70.1,2.0,Juvenile,Scotland,NM32834648,NM328464,NM3246,NM34,NM
6355,Cetorhinus maximus,Basking Shark,2012-08-18,18,8,2012,NM4411160053,56.66204,-6.177483,70.1,1.0,Adult,Scotland,NM44116005,NM441600,NM4460,NM46,NM
6358,Cetorhinus maximus,Basking Shark,2012-08-18,18,8,2012,NM2202535617,56.4306,-6.510534,70.1,1.0,Adult,Scotland,NM22023561,NM220356,NM2235,NM23,NM
6357,Cetorhinus maximus,Basking Shark,2012-08-18,18,8,2012,NM2027137168,56.44345,-6.54055,70.1,3.0,Adult,Scotland,NM20273716,NM202371,NM2037,NM23,NM
6356,Cetorhinus maximus,Basking Shark,2012-08-18,18,8,2012,NM2120945355,56.51733,-6.534133,70.1,1.0,Adult,Scotland,NM21204535,NM212453,NM2145,NM24,NM
6361,Cetorhinus maximus,Basking Shark,2012-08-19,19,8,2012,NM2686651409,56.57487,-6.448851,70.1,1.0,Adult,Scotland,NM26865140,NM268514,NM2651,NM25,NM
6362,Cetorhinus maximus,Basking Shark,2012-08-19,19,8,2012,NM2707451530,56.57608,-6.445601,70.1,2.0,Adult,Scotland,NM27075153,NM270515,NM2751,NM25,NM
6360,Cetorhinus maximus,Basking Shark,2012-08-19,19,8,2012,NM2437943302,56.50081,-6.4806,70.1,1.0,Adult,Scotland,NM24374330,NM243433,NM2443,NM24,NM
6359,Cetorhinus maximus,Basking Shark,2012-08-19,19,8,2012,NM2563941638,56.48664,-6.45845,70.1,1.0,Adult,Scotland,NM25634163,NM256416,NM2541,NM24,NM
6544,Cetorhinus maximus,Basking Shark,2012-09-22,22,9,2012,NR9978117087,55.40672,-5.16405,70.1,1.0,Adult,Scotland,NR99781708,NR997170,NR9917,NR91,NR
6621,Cetorhinus maximus,Basking Shark,2013-06-03,3,6,2013,NM0873950796,56.558495,-6.7422,70.1,4.0,Adult,Scotland,NM08735079,NM087507,NM0850,NM05,NM
6688,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM0836151408,56.563736,-6.749016,70.1,1.0,Adult,Scotland,NM08365140,NM083514,NM0851,NM05,NM
6691,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM0954743870,56.496983,-6.721366,70.1,3.0,Adult,Scotland,NM09544387,NM095438,NM0943,NM04,NM
6693,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM0718145065,56.506218,-6.761,70.1,5.0,Adult,Scotland,NM07184506,NM071450,NM0745,NM04,NM
6692,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM0967843771,56.496181,-6.719133,70.1,1.0,Adult,Scotland,NM09674377,NM096437,NM0943,NM04,NM
6687,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM0856151865,56.567951,-6.746283,70.1,1.0,Adult,Scotland,NM08565186,NM085518,NM0851,NM05,NM
6690,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM0941149927,56.551132,-6.730333,70.1,1.0,Adult,Scotland,NM09414992,NM094499,NM0949,NM04,NM
6686,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM1020855368,56.600334,-6.7235,70.1,2.0,Adult,Scotland,NM10205536,NM102553,NM1055,NM15,NM
6689,Cetorhinus maximus,Basking Shark,2013-06-08,8,6,2013,NM0843751017,56.560287,-6.74735,70.1,9.0,Adult,Scotland,NM08435101,NM084510,NM0851,NM05,NM
6697,Cetorhinus maximus,Basking Shark,2013-06-09,9,6,2013,NM0748557351,56.616398,-6.769933,70.1,4.0,Adult,Scotland,NM07485735,NM074573,NM0757,NM05,NM
6695,Cetorhinus maximus,Basking Shark,2013-06-09,9,6,2013,NM0495251528,56.562687,-6.804433,70.1,3.0,Adult,Scotland,NM04955152,NM049515,NM0451,NM05,NM
6698,Cetorhinus maximus,Basking Shark,2013-06-09,9,6,2013,NM1338555540,56.603832,-6.672117,70.1,1.0,Adult,Scotland,NM13385554,NM133555,NM1355,NM15,NM
6696,Cetorhinus maximus,Basking Shark,2013-06-09,9,6,2013,NM0790051205,56.561638,-6.756266,70.1,14.0,Adult,Scotland,NM07905120,NM079512,NM0751,NM05,NM
6699,Cetorhinus maximus,Basking Shark,2013-06-10,10,6,2013,NM1493161193,56.655388,-6.65325,70.1,1.0,Adult,Scotland,NM14936119,NM149611,NM1461,NM16,NM
6747,Cetorhinus maximus,Basking Shark,2013-06-21,21,6,2013,NM0989350045,56.552483,-6.72265,70.1,6.0,Adult,Scotland,NM09895004,NM098500,NM0950,NM05,NM
6748,Cetorhinus maximus,Basking Shark,2013-06-21,21,6,2013,NM1013350114,56.553246,-6.718833,70.1,1.0,Adult,Scotland,NM10135011,NM101501,NM1050,NM15,NM
6774,Cetorhinus maximus,Basking Shark,2013-06-28,28,6,2013,NF9185551941,57.452766,-7.13945,70.1,1.0,Adult,Scotland,NF91855194,NF918519,NF9151,NF95,NF
6828,Cetorhinus maximus,Basking Shark,2013-07-23,23,7,2013,NM2950894017,56.958031,-6.451,70.1,2.0,Adult|Juvenile,Scotland,NM29509401,NM295940,NM2994,NM29,NM
6868,Cetorhinus maximus,Basking Shark,2013-07-26,26,7,2013,NM0928158343,56.6264,-6.741883,70.1,31.0,Adult|Juvenile,Scotland,NM09285834,NM092583,NM0958,NM05,NM
6960,Cetorhinus maximus,Basking Shark,2013-08-15,15,8,2013,NM4023467637,56.727848,-6.248217,70.1,7.0,Adult|Juvenile,Scotland,NM40236763,NM402676,NM4067,NM46,NM
6958,Cetorhinus maximus,Basking Shark,2013-08-15,15,8,2013,NM4161563520,56.69173,-6.221583,70.1,11.0,Adult,Scotland,NM41616352,NM416635,NM4163,NM46,NM
6959,Cetorhinus maximus,Basking Shark,2013-08-15,15,8,2013,NM4063266027,56.713646,-6.240117,70.1,1.0,Adult,Scotland,NM40636602,NM406660,NM4066,NM46,NM
6967,Cetorhinus maximus,Basking Shark,2013-08-15,15,8,2013,NM2827797282,56.986549,-6.474684,70.1,2.0,Adult,Scotland,NM28279728,NM282972,NM2897,NM29,NM
7125,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NG1154301290,57.012295,-6.7537,70.1,9.0,Adult,Scotland,NG11540129,NG115012,NG1101,NG10,NG
